suite,case,config,go_status,rust_status
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/BreakStatements/parser_breakInIterationOrSwitchStatement4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/BreakStatements/parser_breakNotInIterationOrSwitchStatement1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/BreakStatements/parser_breakNotInIterationOrSwitchStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/BreakStatements/parser_breakTarget5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/BreakStatements/parser_breakTarget6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueInIterationStatement4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueNotInIterationStatement1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueNotInIterationStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueNotInIterationStatement3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueTarget1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueTarget5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ContinueStatements/parser_continueTarget6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ReturnStatements/parserReturnStatement1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/ReturnStatements/parserReturnStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement10.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement11.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement12.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement13.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement14.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement15.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement16.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement8.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserES5ForOfStatement9.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Statements/parserIfStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/StrictMode/octalLiteralInStrictModeES3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/StrictMode/parserStrictMode1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/StrictMode/parserStrictMode15-negative.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/StrictMode/parserStrictMode15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/StrictMode/parserStrictMode2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Symbols/parserES5SymbolProperty4.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Symbols/parserES5SymbolProperty5.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/TupleTypes/TupleType4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Types/parserTypeQuery1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Types/parserTypeQuery2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Types/parserTypeQuery7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Types/parserTypeQuery9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/VariableDeclarations/parserVariableDeclaration1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/VariableDeclarations/parserVariableDeclaration2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/VariableDeclarations/parserVariableDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/VariableDeclarations/parserVariableDeclaration6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserAdditiveExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserExportAsFunctionIdentifier.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserImportDeclaration1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserNoASIOnCallAfterFunctionExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserNotRegex1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserObjectCreationArrayLiteral2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserObjectCreationArrayLiteral4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserS12.11_A3_T4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserS7.2_A1.5_T2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parserS7.3_A1.1_T2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parservoidInQualifiedName1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/parservoidInQualifiedName2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName12.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName17.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName22.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName23.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName24.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName25.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName27.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName28.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName29.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName32.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName33.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName36.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName37.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName38.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName39.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName40.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName41.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/ComputedPropertyNames/parserComputedPropertyName9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement12.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement13.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement14.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement16.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Iterators/parserForOfStatement9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript6/Symbols/parserSymbolIndexer3.ts,[],go-pass,rust-diff
conformance,parser/ecmascript6/Symbols/parserSymbolProperty5.ts,[],go-diff,rust-pass
conformance,references/library-reference-1.ts,[],go-diff,rust-pass
conformance,references/library-reference-10.ts,[],go-diff,rust-pass
conformance,references/library-reference-15.ts,[],go-diff,rust-pass
conformance,salsa/propertyAssignmentUseParentType1.ts,[],go-pass,rust-diff
conformance,scanner/ecmascript3/scannerES3NumericLiteral2.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript3/scannerES3NumericLiteral3.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scanner10.1.1-8gs.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerAdditiveExpression1.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerClass2.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerImportDeclaration1.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerNumericLiteral2.ts,['target=es2015'],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerNumericLiteral3.ts,['target=es2015'],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerNumericLiteral9.ts,['target=es2015'],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerS7.2_A1.5_T2.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerS7.3_A1.1_T2.ts,[],go-diff,rust-pass
conformance,scanner/ecmascript5/scannerUnexpectedNullCharacter1.ts,[],go-diff,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.1.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.1.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.1.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.2.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.2.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.2.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.3.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.3.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/awaitUsingDeclarations.3.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.1.ts,['target=es2015'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.1.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.1.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.1.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.11.ts,['target=es2015'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.2.ts,['target=es2015'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.2.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.2.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.2.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.3.ts,['target=es2015'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.3.ts,['target=esnext'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.3.ts,['target=es2022'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.3.ts,['target=es2017'],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarations.4.ts,[],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarationsDeclarationEmit.1.ts,[],skip-config,rust-pass
conformance,statements/VariableStatements/usingDeclarations/usingDeclarationsDeclarationEmit.2.ts,[],skip-config,rust-pass
conformance,statements/for-inStatements/for-inStatementsArray.ts,[],go-pass,rust-diff
conformance,statements/for-inStatements/for-inStatementsAsyncIdentifier.ts,[],go-pass,rust-diff
conformance,statements/for-ofStatements/ES3For-ofTypeCheck4.ts,['target=es2015'],go-diff,rust-pass
conformance,statements/for-ofStatements/ES3For-ofTypeCheck6.ts,['target=es2015'],go-diff,rust-pass
conformance,statements/for-ofStatements/ES5For-ofTypeCheck4.ts,['target=es2015'],go-diff,rust-pass
conformance,statements/for-ofStatements/ES5For-ofTypeCheck5.ts,['target=es2015'],go-diff,rust-pass
conformance,statements/for-ofStatements/ES5For-ofTypeCheck6.ts,['target=es2015'],go-diff,rust-pass
conformance,statements/returnStatements/invalidReturnStatements.ts,[],go-diff,rust-pass
conformance,statements/returnStatements/returnStatements.ts,[],go-diff,rust-pass
conformance,types/asyncGenerators/types.asyncGenerators.es2018.1.ts,[],go-pass,rust-diff
conformance,types/conditional/inferTypesInvalidExtendsDeclaration.ts,[],go-diff,rust-pass
conformance,types/conditional/inferTypesWithExtends1.ts,[],go-pass,rust-diff
conformance,types/conditional/variance.ts,[],go-pass,rust-diff
conformance,types/contextualTypes/asyncFunctions/contextuallyTypeAsyncFunctionAwaitOperand.ts,[],go-pass,rust-diff
conformance,types/contextualTypes/asyncFunctions/contextuallyTypeAsyncFunctionReturnType.ts,[],go-pass,rust-diff
conformance,types/contextualTypes/logicalAnd/contextuallyTypeLogicalAnd01.ts,[],go-pass,rust-diff
conformance,types/contextualTypes/logicalAnd/contextuallyTypeLogicalAnd03.ts,[],go-diff,rust-pass
conformance,types/contextualTypes/methodDeclarations/contextuallyTypedClassExpressionMethodDeclaration02.ts,[],go-diff,rust-pass
conformance,types/contextualTypes/methodDeclarations/contextuallyTypedObjectLiteralMethodDeclaration01.ts,[],go-pass,rust-diff
conformance,types/forAwait/types.forAwait.es2018.1.ts,[],go-pass,rust-diff
conformance,types/import/importTypeAmbient.ts,[],go-diff,rust-pass
conformance,types/import/importTypeGenericTypes.ts,[],go-diff,rust-pass
conformance,types/import/importTypeLocal.ts,[],go-diff,rust-pass
conformance,types/intersection/intersectionThisTypes.ts,[],go-pass,rust-diff
conformance,types/intersection/intersectionTypeAssignment.ts,[],go-diff,rust-pass
conformance,types/intersection/intersectionTypeInference2.ts,[],go-pass,rust-diff
conformance,types/intersection/intersectionTypeMembers.ts,[],go-diff,rust-pass
conformance,types/intersection/operatorsAndIntersectionTypes.ts,[],go-pass,rust-diff
conformance,types/keyof/keyofAndForIn.ts,[],go-pass,rust-diff
conformance,types/literal/booleanLiteralTypes1.ts,[],go-pass,rust-diff
conformance,types/literal/booleanLiteralTypes2.ts,[],go-pass,rust-diff
conformance,types/literal/enumLiteralTypes1.ts,[],go-pass,rust-diff
conformance,types/literal/enumLiteralTypes2.ts,[],go-pass,rust-diff
conformance,types/literal/literalTypeWidening.ts,[],go-pass,rust-diff
conformance,types/literal/literalTypes2.ts,[],go-pass,rust-diff
conformance,types/literal/literalTypesAndDestructuring.ts,[],go-pass,rust-diff
conformance,types/literal/numericLiteralTypes1.ts,[],go-pass,rust-diff
conformance,types/literal/numericLiteralTypes2.ts,[],go-pass,rust-diff
conformance,types/literal/numericStringLiteralTypes.ts,[],go-pass,rust-diff
conformance,types/literal/stringEnumLiteralTypes1.ts,[],go-pass,rust-diff
conformance,types/literal/stringEnumLiteralTypes2.ts,[],go-pass,rust-diff
conformance,types/literal/stringLiteralsAssertionsInEqualityComparisons01.ts,[],go-pass,rust-diff
conformance,types/literal/stringLiteralsWithEqualityChecks01.ts,[],go-diff,rust-pass
conformance,types/literal/stringLiteralsWithEqualityChecks02.ts,[],go-diff,rust-pass
conformance,types/literal/stringLiteralsWithEqualityChecks03.ts,[],go-diff,rust-pass
conformance,types/literal/stringLiteralsWithEqualityChecks04.ts,[],go-diff,rust-pass
conformance,types/literal/stringLiteralsWithSwitchStatements02.ts,[],go-diff,rust-pass
conformance,types/literal/templateLiteralTypes6.ts,[],go-pass,rust-diff
